season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated,certainty_final,EC_norm,PD_norm
28,2,10.0,11,Ray Lewis,30.0,Cheryl Burke,5.37,2.93,10.74,6.0,6,0.9219,10,16.0,False,Incorrectly Predicted Safe,False,7.211538461538461,6.2907692307692304,False,Incorrectly Predicted Safe,False,True,0.3506919838129367,0.09090909090909091,0.6875800256081946
28,2,9.0,12,Mary Wilson,32.0,Brandon Armstrong,2.69,2.69,8.06,12.0,12,0.9463,12,21.0,True,Correctly Predicted Eliminated,False,7.6923076923076925,5.191153846153847,True,Correctly Predicted Eliminated,False,True,0.5647752622059878,0.2727272727272727,1.0
28,2,12.0,10,Lamar Odom,23.0,Peta Murgatroyd,4.6,2.69,32.22,7.0,7,0.7046,11,19.0,True,Incorrectly Predicted Eliminated,False,5.528846153846153,5.0644230769230765,True,Incorrectly Predicted Eliminated,False,False,0.47391342789624397,0.18181818181818182,0.935320013545547
28,4,4.0,2,Kel Mitchell,52.0,Witney Carson,17.07,3.41,34.14,2.0,2,0.6927,2,6.0,False,Correctly Predicted Safe,True,10.833333333333334,13.951666666666668,False,Correctly Predicted Safe,True,False,0.39200953636287134,0.2222222222222222,0.5554832411324439
28,4,4.0,4,Lauren Alaina,52.0,Gleb Savchenko,6.83,3.41,34.14,5.0,5,0.6927,4,9.0,False,Correctly Predicted Safe,True,10.833333333333334,8.831666666666667,False,Correctly Predicted Safe,True,False,0.34832335856642127,0.0,0.8887081028311097
28,4,1.0,3,Ally Brooke,56.0,Sasha Farber,5.69,3.41,34.14,6.0,6,0.6927,3,7.0,False,Correctly Predicted Safe,True,11.666666666666666,8.678333333333333,False,Correctly Predicted Safe,True,False,0.5009451635389903,0.2222222222222222,0.9258054018874065
28,4,3.0,1,Hannah Brown,53.0,Alan Bersten,34.14,3.41,34.14,1.0,1,0.6927,1,4.0,False,Correctly Predicted Safe,True,11.041666666666666,22.59083333333333,False,Correctly Predicted Safe,True,False,0.2842843320060176,0.2222222222222222,0.0
28,4,2.0,9,Sailor Brinkley-Cook,54.0,Valentin Chmerkovskiy,3.41,3.41,34.14,10.0,10,0.6927,6,12.0,False,Correctly Predicted Safe,True,11.25,7.33,False,Correctly Predicted Safe,True,False,0.8657156679939824,0.7777777777777778,1.0
28,4,6.0,5,James Van Der Beek,51.0,Emma Slater,8.54,3.41,34.14,4.0,4,0.6927,5,10.0,False,Correctly Predicted Safe,True,10.625,9.5825,False,Correctly Predicted Safe,True,False,0.3967579297408271,0.1111111111111111,0.8330621542466645
28,4,8.0,8,Karamo Brown,44.0,Jenna Johnson,4.27,3.41,34.14,8.0,8,0.6927,9,16.0,False,Correctly Predicted Safe,True,9.166666666666666,6.718333333333333,False,Correctly Predicted Safe,True,False,0.3669765237789169,0.0,0.9720143182557761
28,4,7.0,7,Kate Flannery,50.0,Pasha Pashkov,4.88,3.41,34.14,7.0,7,0.6927,8,14.0,False,Correctly Predicted Safe,True,10.416666666666668,7.648333333333333,False,Correctly Predicted Safe,True,False,0.36238463473496135,0.0,0.9521640091116174
28,4,9.0,6,Sean Spicer,36.0,Lindsay Arnold,11.38,3.41,34.14,3.0,3,0.6927,7,12.0,False,Correctly Predicted Safe,True,7.5,9.44,False,Correctly Predicted Safe,True,False,0.5252622349581646,0.3333333333333333,0.7406443215099252
28,4,10.0,10,Lamar Odom,32.0,Peta Murgatroyd,3.79,3.41,34.14,9.0,9,0.6927,10,19.0,True,Correctly Predicted Eliminated,True,6.666666666666667,5.2283333333333335,True,Correctly Predicted Eliminated,True,True,0.37065444646447443,0.0,0.987634233647901
28,6,4.0,7,Kate Flannery,51.0,Pasha Pashkov,5.89,3.93,35.35,6.0,6,0.6858,6,10.0,False,Correctly Predicted Safe,False,11.512415349887132,8.701207674943566,False,Correctly Predicted Safe,False,False,0.623977654983159,0.375,0.9376193507320179
28,6,1.0,5,James Van Der Beek,53.0,Emma Slater,5.05,3.93,35.35,7.0,7,0.6858,4,8.0,False,Correctly Predicted Safe,False,11.96388261851016,8.50694130925508,False,Correctly Predicted Safe,False,False,0.7231907946176119,0.5,0.9643539147040102
28,6,4.0,9,Sailor Brinkley-Cook,51.0,Valentin Chmerkovskiy,3.93,3.93,5.89,9.0,9,0.9804,8,13.0,False,Incorrectly Predicted Safe,False,11.512415349887132,7.7212076749435665,False,Incorrectly Predicted Safe,False,True,0.8045907966321051,0.625,1.0
28,6,2.0,2,Kel Mitchell,52.0,Witney Carson,7.07,3.93,35.35,5.0,5,0.6858,2,7.0,False,Correctly Predicted Safe,False,11.738148984198643,9.404074492099324,False,Correctly Predicted Safe,False,False,0.35077055142607055,0.0,0.9000636537237429
28,6,6.0,4,Lauren Alaina,49.0,Gleb Savchenko,17.67,3.93,35.35,2.0,2,0.6858,5,8.0,False,Correctly Predicted Safe,False,11.060948081264108,14.365474040632057,False,Correctly Predicted Safe,False,False,0.41110851286596667,0.25,0.5626989178866963
28,6,2.0,3,Ally Brooke,52.0,Sasha Farber,8.84,3.93,35.35,4.0,4,0.6858,1,6.0,False,Correctly Predicted Safe,False,11.738148984198643,10.289074492099322,False,Correctly Predicted Safe,False,False,0.4082168408562705,0.125,0.8437301082113304
28,6,8.0,8,Karamo Brown,46.0,Jenna Johnson,4.42,3.93,35.35,8.0,8,0.6858,9,16.0,True,Incorrectly Predicted Eliminated,False,10.383747178329571,7.4018735891647855,True,Incorrectly Predicted Eliminated,False,False,0.36988937973131597,0.0,0.9844048376830045
28,6,6.0,1,Hannah Brown,49.0,Alan Bersten,35.35,3.93,35.35,1.0,1,0.6858,3,7.0,False,Correctly Predicted Safe,False,11.060948081264108,23.20547404063205,False,Correctly Predicted Safe,False,False,0.5055000500344478,0.625,0.0
28,6,9.0,6,Sean Spicer,40.0,Lindsay Arnold,11.78,3.93,35.35,3.0,3,0.6858,7,12.0,False,Correctly Predicted Safe,False,9.029345372460496,10.40467268623025,False,Correctly Predicted Safe,False,False,0.560997720752169,0.375,0.7501591343093571
28,7,1.0,5,James Van Der Beek,27.0,Emma Slater,5.26,4.6,36.79,7.0,7,0.6781,5,8.0,False,Correctly Predicted Safe,True,13.366336633663368,9.313168316831684,False,Correctly Predicted Safe,True,False,0.7714208595869736,0.5714285714285714,0.9794967381174278
28,7,1.0,4,Lauren Alaina,27.0,Gleb Savchenko,6.13,4.6,36.79,6.0,6,0.6781,3,7.0,False,Correctly Predicted Safe,True,13.366336633663368,9.748168316831684,False,Correctly Predicted Safe,True,False,0.6693860143675193,0.42857142857142855,0.9524697110904007
28,7,1.0,3,Ally Brooke,27.0,Sasha Farber,12.26,4.6,36.79,3.0,3,0.6781,1,4.0,False,Correctly Predicted Safe,True,13.366336633663368,12.813168316831684,False,Correctly Predicted Safe,True,False,0.4958935680236657,0.2857142857142857,0.7620378999689345
28,7,4.0,1,Hannah Brown,26.0,Alan Bersten,36.79,4.6,36.79,1.0,1,0.6781,2,5.0,False,Correctly Predicted Safe,True,12.871287128712872,24.83064356435644,False,Correctly Predicted Safe,True,False,0.3736064123757368,0.42857142857142855,0.0
28,7,5.0,2,Kel Mitchell,25.5,Witney Carson,18.4,4.6,36.79,2.0,2,0.6781,4,7.0,False,Correctly Predicted Safe,True,12.623762376237623,15.51188118811881,False,Correctly Predicted Safe,True,False,0.5428910242903802,0.42857142857142855,0.5712954333643989
28,7,6.0,8,Karamo Brown,24.5,Jenna Johnson,4.6,4.6,12.26,8.0,8,0.9233,8,14.0,True,Correctly Predicted Eliminated,True,12.128712871287128,8.364356435643565,True,Correctly Predicted Eliminated,True,True,0.575,0.2857142857142857,1.0
28,7,7.0,7,Kate Flannery,24.0,Pasha Pashkov,7.36,4.6,36.79,5.0,5,0.6781,6,12.0,False,Correctly Predicted Safe,True,11.88118811881188,9.62059405940594,False,Correctly Predicted Safe,True,False,0.3538720828174342,0.0,0.9142590866728797
28,7,8.0,6,Sean Spicer,21.0,Lindsay Arnold,9.2,4.6,36.79,4.0,4,0.6781,7,12.0,False,Correctly Predicted Safe,True,10.396039603960396,9.798019801980198,False,Correctly Predicted Safe,True,False,0.5270349067723532,0.2857142857142857,0.857098477788133
28,8,1.0,5,James Van Der Beek,31.9998,Emma Slater,5.51,5.51,38.57,7.0,7,0.6694,4,8.0,False,Correctly Predicted Safe,False,16.58027598041857,11.045137990209284,False,Correctly Predicted Safe,False,False,0.8240137888504433,0.6666666666666666,1.0
28,8,2.0,1,Hannah Brown,30.9998,Alan Bersten,9.64,5.51,38.57,4.0,4,0.6694,2,6.0,False,Correctly Predicted Safe,False,16.062139117675102,12.851069558837551,False,Correctly Predicted Safe,False,False,0.44474211732572844,0.16666666666666666,0.8750756200846945
28,8,3.0,3,Ally Brooke,30.0,Sasha Farber,12.86,5.51,38.57,3.0,3,0.6694,3,6.0,False,Correctly Predicted Safe,False,15.544105882304176,14.202052941152086,False,Correctly Predicted Safe,False,False,0.3259671881862738,0.0,0.7776769509981851
28,8,4.0,2,Kel Mitchell,29.9998,Witney Carson,38.57,5.51,38.57,1.0,1,0.6694,1,5.0,False,Correctly Predicted Safe,False,15.544002254931629,27.057001127465814,False,Correctly Predicted Safe,False,False,0.3259862111495566,0.3333333333333333,0.0
28,8,5.0,7,Kate Flannery,25.9998,Pasha Pashkov,6.43,5.51,12.86,6.0,6,0.9265,6,11.0,False,Incorrectly Predicted Safe,False,13.471454803957736,9.950727401978869,False,Incorrectly Predicted Safe,False,True,0.5702553552439231,0.3333333333333333,0.8748299319727891
28,8,6.0,4,Lauren Alaina,24.0,Gleb Savchenko,19.28,5.51,38.57,2.0,2,0.6694,5,8.0,False,Correctly Predicted Safe,False,12.43528470584334,15.85764235292167,False,Correctly Predicted Safe,False,False,0.4744456784530363,0.3333333333333333,0.5834845735027223
28,8,7.0,6,Sean Spicer,20.0,Lindsay Arnold,7.71,5.51,38.57,5.0,5,0.6694,7,12.0,True,Incorrectly Predicted Eliminated,False,10.362737254869453,9.036368627434726,True,Incorrectly Predicted Eliminated,False,False,0.46237323877740993,0.16666666666666666,0.9334543254688445
28,9,1.0,3,Ally Brooke,40.0,Sasha Farber,8.16,6.8,40.82,5.0,5,0.6599,3,6.0,False,Correctly Predicted Safe,True,19.18465227817746,13.67232613908873,False,Correctly Predicted Safe,True,False,0.6504637798051891,0.4,0.9600235155790712
28,9,2.0,2,Kel Mitchell,37.0,Witney Carson,20.41,6.8,40.82,2.0,2,0.6599,1,4.0,False,Correctly Predicted Safe,True,17.74580335731415,19.077901678657074,False,Correctly Predicted Safe,True,False,0.29588732485082725,0.0,0.5999412110523222
28,9,3.0,5,James Van Der Beek,36.0,Emma Slater,6.8,6.8,40.82,6.0,6,0.6599,5,9.0,False,Correctly Predicted Safe,True,17.26618705035971,12.033093525179856,False,Correctly Predicted Safe,True,False,0.6633109060769367,0.4,1.0
28,9,4.0,1,Hannah Brown,35.5,Alan Bersten,40.82,6.8,40.82,1.0,1,0.6599,2,5.0,False,Correctly Predicted Safe,True,17.026378896882495,28.92318944844125,False,Correctly Predicted Safe,True,False,0.4866890939230633,0.6,0.0
28,9,5.0,4,Lauren Alaina,35.0,Gleb Savchenko,13.61,6.8,40.82,3.0,3,0.6599,4,8.0,False,Correctly Predicted Safe,True,16.786570743405278,15.19828537170264,False,Correctly Predicted Safe,True,False,0.44549230987774036,0.2,0.7998236331569666
28,9,6.0,6,Sean Spicer,25.0,Lindsay Arnold,10.2,6.8,40.82,4.0,4,0.6599,6,10.0,True,Correctly Predicted Eliminated,True,11.990407673860911,11.095203836930455,True,Correctly Predicted Eliminated,True,True,0.35076949659568946,0.0,0.9000587889476779
28,10,1.0,3,Ally Brooke,29.5,Sasha Farber,14.6,8.76,43.8,3.0,3,0.6496,1,4.0,False,Correctly Predicted Safe,True,21.454545454545453,18.027272727272727,False,Correctly Predicted Safe,True,False,0.6842422296693466,0.5,0.8333333333333334
28,10,2.0,2,Kel Mitchell,28.5,Witney Carson,21.9,8.76,43.8,2.0,2,0.6496,2,4.0,False,Correctly Predicted Safe,True,20.727272727272727,21.313636363636363,False,Correctly Predicted Safe,True,False,0.29972318014837196,0.0,0.625
28,10,3.0,4,Lauren Alaina,27.0,Gleb Savchenko,10.95,8.76,43.8,4.0,4,0.6496,4,7.0,False,Correctly Predicted Safe,True,19.63636363636364,15.293181818181818,False,Correctly Predicted Safe,True,False,0.526061939324675,0.25,0.9375
28,10,3.0,1,Hannah Brown,27.0,Alan Bersten,43.8,8.76,43.8,1.0,1,0.6496,3,4.0,False,Correctly Predicted Safe,True,19.63636363636364,31.71818181818182,False,Correctly Predicted Safe,True,False,0.416787873031247,0.5,0.0
28,10,5.0,5,James Van Der Beek,25.5,Emma Slater,8.76,8.76,43.8,5.0,5,0.6496,5,10.0,True,Correctly Predicted Eliminated,True,18.545454545454547,13.652727272727272,True,Correctly Predicted Eliminated,True,True,0.3736064123757368,0.0,1.0
28,11,1.0,3,Ally Brooke,30.0,Sasha Farber,16.0,12.0,16.0,3.0,3,0.96,1,4.0,True,Correctly Predicted Eliminated,True,25.64102564102564,20.820512820512818,True,Correctly Predicted Eliminated,True,True,0.5376245020156416,0.6666666666666666,0.0
28,11,2.0,2,Kel Mitchell,29.5,Witney Carson,24.0,16.0,24.0,2.0,2,0.92,2,4.0,True,Correctly Predicted Eliminated,True,25.213675213675213,24.60683760683761,True,Correctly Predicted Eliminated,True,True,0.2355694048831751,0.0,0.0
28,11,3.0,1,Hannah Brown,29.0,Alan Bersten,48.0,24.0,48.0,1.0,1,0.76,3,4.0,False,Correctly Predicted Safe,True,24.786324786324787,36.39316239316239,False,Correctly Predicted Safe,True,False,0.5376245020156416,0.6666666666666666,0.0
28,11,4.0,4,Lauren Alaina,28.5,Gleb Savchenko,12.0,12.0,48.0,4.0,4,0.64,4,8.0,True,Correctly Predicted Eliminated,True,24.35897435897436,18.17948717948718,True,Correctly Predicted Eliminated,True,True,0.3736064123757368,0.0,1.0
29,2,1.0,1,Kaitlyn Bristowe,42.0,Artem Chigvintsev,15.07,2.01,30.14,2.0,2,0.7187,1,3.0,False,Correctly Predicted Safe,False,7.879924953095685,11.474962476547844,False,Correctly Predicted Safe,False,False,0.28662963951457243,0.0,0.5357269818698898
29,2,1.0,4,Justina Machado,42.0,Sasha Farber,4.31,2.01,30.14,7.0,7,0.7187,3,8.0,False,Correctly Predicted Safe,False,7.879924953095685,6.094962476547842,False,Correctly Predicted Safe,False,False,0.4925246912343231,0.21428571428571427,0.9182367579097049
29,2,3.0,2,Nev Schulman,41.0,Jenna Johnson,7.53,2.01,30.14,4.0,4,0.7187,2,7.0,False,Correctly Predicted Safe,False,7.6923076923076925,7.611153846153846,False,Correctly Predicted Safe,False,False,0.3666077914789138,0.07142857142857142,0.8037682189832919
29,2,4.0,12,Jesse Metcalfe,38.0,Sharna Burgess,2.32,2.01,30.14,13.0,13,0.7187,9,17.0,False,Correctly Predicted Safe,False,7.129455909943714,4.724727954971857,False,Correctly Predicted Safe,False,False,0.7737329037401808,0.5714285714285714,0.9889797369356559
29,2,5.0,7,AJ McLean,37.0,Cheryl Burke,3.77,2.01,30.14,8.0,8,0.7187,6,13.0,False,Correctly Predicted Safe,False,6.941838649155723,5.355919324577862,False,Correctly Predicted Safe,False,False,0.44676513451370753,0.14285714285714285,0.9374333451830785
29,2,6.0,13,Anne Heche,36.0,Keo Motsepe,2.01,2.01,30.14,15.0,15,0.7187,13,21.0,False,Correctly Predicted Safe,False,6.75422138836773,4.382110694183865,False,Correctly Predicted Safe,False,False,0.7332121269687528,0.5,1.0
29,2,13.0,8,Chrishell Stause,31.0,Gleb Savchenko,10.05,2.01,30.14,3.0,3,0.7187,8,16.0,False,Correctly Predicted Safe,False,5.816135084427768,7.933067542213884,False,Correctly Predicted Safe,False,False,0.5349405816347913,0.35714285714285715,0.7141841450408817
29,2,10.0,11,Veron Davis,35.0,Peta Murgatroyd,3.35,2.01,30.14,9.0,9,0.7187,11,19.0,False,Correctly Predicted Safe,False,6.566604127579738,4.958302063789869,False,Correctly Predicted Safe,False,False,0.40381504008383606,0.07142857142857142,0.9523640241734803
29,2,6.0,6,Johnny Weir,36.0,Britt Stewart,5.02,2.01,30.14,6.0,6,0.7187,5,12.0,False,Correctly Predicted Safe,False,6.75422138836773,5.887110694183865,False,Correctly Predicted Safe,False,False,0.3492440660664921,0.0,0.8929968005687878
29,2,12.0,3,Nelly,34.0,Daniella Karagach,30.14,2.01,30.14,1.0,1,0.7187,7,13.0,False,Correctly Predicted Safe,False,6.378986866791744,18.25949343339587,False,Correctly Predicted Safe,False,False,0.5191681123912558,0.6428571428571429,0.0
29,2,6.0,9,Jeannie Mai,36.0,Brandon Armstrong,2.51,2.01,30.14,12.0,12,0.7187,10,18.0,False,Correctly Predicted Safe,False,6.75422138836773,4.632110694183865,False,Correctly Predicted Safe,False,False,0.5133165916752609,0.21428571428571427,0.9822253821542837
29,2,14.0,14,Carole Baskin,27.0,Pasha Pashkov,2.15,2.01,30.14,14.0,14,0.7187,15,28.0,True,Incorrectly Predicted Eliminated,False,5.065666041275797,3.607833020637899,True,Incorrectly Predicted Eliminated,False,False,0.3724140504869821,0.0,0.9950231070031994
29,2,10.0,10,Monica Aldama,35.0,Valentin Chmerkovskiy,3.01,2.01,30.14,10.0,10,0.7187,12,20.0,False,Correctly Predicted Safe,False,6.566604127579738,4.788302063789869,False,Correctly Predicted Safe,False,False,0.3652160277400805,0.0,0.9644507643085674
29,2,6.0,5,Skai Jackson,36.0,Alan Bersten,6.03,2.01,30.14,5.0,5,0.7187,4,11.0,False,Correctly Predicted Safe,False,6.75422138836773,6.392110694183865,False,Correctly Predicted Safe,False,False,0.37937764698670207,0.07142857142857142,0.8570920725204408
29,2,14.0,15,Charles Oakley,27.0,Emma Slater,2.74,2.01,15.07,11.0,11,0.8694,14,25.0,False,Incorrectly Predicted Safe,False,5.065666041275797,3.9028330206378983,False,Incorrectly Predicted Safe,False,True,0.40161575173810604,0.07142857142857142,0.944104134762634
29,3,1.0,6,Johnny Weir,24.0,Britt Stewart,2.8,2.2,30.75,11.0,11,0.7144,5,12.0,False,Correctly Predicted Safe,True,8.540925266903916,5.670462633451958,False,Correctly Predicted Safe,True,False,0.6449626728339927,0.38461538461538464,0.978984238178634
29,3,1.0,2,Nev Schulman,24.0,Jenna Johnson,7.69,2.2,30.75,4.0,4,0.7144,1,5.0,False,Correctly Predicted Safe,True,8.540925266903916,8.115462633451958,False,Correctly Predicted Safe,True,False,0.3705497621337659,0.07692307692307693,0.8077057793345008
29,3,3.0,1,Kaitlyn Bristowe,23.0,Artem Chigvintsev,6.15,2.2,30.75,5.0,5,0.7144,2,8.0,False,Correctly Predicted Safe,True,8.185053380782918,7.167526690391459,False,Correctly Predicted Safe,True,False,0.4320568774071888,0.15384615384615385,0.861646234676007
29,3,4.0,8,Chrishell Stause,22.0,Gleb Savchenko,2.56,2.2,30.75,12.0,12,0.7144,9,16.0,False,Correctly Predicted Safe,True,7.829181494661921,5.1945907473309605,False,Correctly Predicted Safe,True,False,0.5880467326443817,0.3076923076923077,0.9873905429071804
29,3,4.0,11,Veron Davis,22.0,Peta Murgatroyd,4.39,2.2,30.75,7.0,7,0.7144,3,11.0,False,Correctly Predicted Safe,True,7.829181494661921,6.1095907473309605,False,Correctly Predicted Safe,True,False,0.7368106834275867,0.5384615384615384,0.923292469352014
29,3,4.0,9,Jeannie Mai,22.0,Brandon Armstrong,2.2,2.2,30.75,14.0,14,0.7144,10,18.0,False,Correctly Predicted Safe,True,7.829181494661921,5.014590747330961,False,Correctly Predicted Safe,True,False,0.6517837273141156,0.38461538461538464,1.0
29,3,7.0,7,AJ McLean,21.0,Cheryl Burke,5.13,2.2,30.75,6.0,6,0.7144,6,13.0,False,Correctly Predicted Safe,True,7.473309608540925,6.301654804270463,False,Correctly Predicted Safe,True,False,0.35018798603219004,0.0,0.8973730297723292
29,3,7.0,10,Monica Aldama,21.0,Valentin Chmerkovskiy,2.37,2.2,30.75,13.0,13,0.7144,12,20.0,False,Correctly Predicted Safe,True,7.473309608540925,4.921654804270462,False,Correctly Predicted Safe,True,False,0.5299399019066757,0.23076923076923078,0.9940455341506129
29,3,9.0,12,Jesse Metcalfe,20.0,Sharna Burgess,3.08,2.2,30.75,10.0,10,0.7144,11,19.0,False,Correctly Predicted Safe,True,7.11743772241993,5.098718861209965,False,Correctly Predicted Safe,True,False,0.5216914773274391,0.23076923076923078,0.9691768826619965
29,3,10.0,4,Justina Machado,19.0,Sasha Farber,30.75,2.2,30.75,1.0,1,0.7144,4,11.0,False,Correctly Predicted Safe,True,6.761565836298933,18.755782918149468,False,Correctly Predicted Safe,True,False,0.3927616718652764,0.46153846153846156,0.0
29,3,11.0,5,Skai Jackson,18.0,Alan Bersten,10.25,2.2,30.75,3.0,3,0.7144,8,14.0,False,Correctly Predicted Safe,True,6.405693950177936,8.327846975088967,False,Correctly Predicted Safe,True,False,0.6181081356041858,0.46153846153846156,0.7180385288966724
29,3,11.0,3,Nelly,18.0,Daniella Karagach,15.38,2.2,30.75,2.0,2,0.7144,7,13.0,False,Correctly Predicted Safe,True,6.405693950177936,10.892846975088968,False,Correctly Predicted Safe,True,False,0.6762368785426476,0.6153846153846154,0.538353765323993
29,3,13.0,13,Anne Heche,15.0,Keo Motsepe,3.42,2.2,30.75,9.0,9,0.7144,13,22.0,False,Correctly Predicted Safe,True,5.338078291814947,4.379039145907473,False,Correctly Predicted Safe,True,False,0.36355651849382936,0.0,0.9572679509632225
29,3,14.0,14,Carole Baskin,12.0,Pasha Pashkov,3.84,2.2,30.75,8.0,8,0.7144,14,22.0,True,Correctly Predicted Eliminated,True,4.270462633451958,4.055231316725979,True,Correctly Predicted Eliminated,True,True,0.36019532785569397,0.0,0.9425569176882662
29,4,1.0,5,Skai Jackson,28.0,Alan Bersten,3.49,2.42,31.45,9.0,9,0.7097,5,10.0,False,Correctly Predicted Safe,True,9.30232558139535,6.396162790697675,False,Correctly Predicted Safe,True,False,0.6000230433818017,0.3333333333333333,0.9631415776782638
29,4,2.0,1,Kaitlyn Bristowe,25.0,Artem Chigvintsev,31.45,2.42,31.45,1.0,1,0.7097,1,3.0,False,Correctly Predicted Safe,True,8.305647840531561,19.87782392026578,False,Correctly Predicted Safe,True,False,0.2494917571184141,0.08333333333333333,0.0
29,4,3.0,4,Justina Machado,24.0,Sasha Farber,6.29,2.42,31.45,5.0,5,0.7097,4,8.0,False,Correctly Predicted Safe,True,7.973421926910299,7.131710963455149,False,Correctly Predicted Safe,True,False,0.38871954681083615,0.08333333333333333,0.8666896314157768
29,4,3.0,6,Johnny Weir,24.0,Britt Stewart,7.86,2.42,31.45,4.0,4,0.7097,3,7.0,False,Correctly Predicted Safe,True,7.973421926910299,7.91671096345515,False,Correctly Predicted Safe,True,False,0.4853962661467937,0.25,0.8126076472614536
29,4,3.0,2,Nev Schulman,24.0,Jenna Johnson,10.48,2.42,31.45,3.0,3,0.7097,2,6.0,False,Correctly Predicted Safe,True,7.973421926910299,9.22671096345515,False,Correctly Predicted Safe,True,False,0.3544323472841944,0.08333333333333333,0.7223561832586979
29,4,3.0,7,AJ McLean,24.0,Cheryl Burke,4.49,2.42,31.45,7.0,7,0.7097,6,10.0,False,Correctly Predicted Safe,True,7.973421926910299,6.23171096345515,False,Correctly Predicted Safe,True,False,0.5884286338115137,0.3333333333333333,0.9286944540130899
29,4,3.0,10,Monica Aldama,24.0,Valentin Chmerkovskiy,2.86,2.42,31.45,11.0,11,0.7097,8,14.0,False,Correctly Predicted Safe,True,7.973421926910299,5.41671096345515,False,Correctly Predicted Safe,True,False,0.7794061188340158,0.5833333333333334,0.9848432655873235
29,4,8.0,8,Chrishell Stause,22.0,Gleb Savchenko,3.93,2.42,31.45,8.0,8,0.7097,9,16.0,False,Correctly Predicted Safe,True,7.308970099667775,5.619485049833887,False,Correctly Predicted Safe,True,False,0.3614296163776263,0.0,0.9479848432655873
29,4,8.0,11,Veron Davis,22.0,Peta Murgatroyd,2.62,2.42,31.45,12.0,12,0.7097,11,20.0,False,Correctly Predicted Safe,True,7.308970099667775,4.964485049833888,False,Correctly Predicted Safe,True,False,0.5446165677233704,0.25,0.9931105752669652
29,4,10.0,13,Anne Heche,21.0,Keo Motsepe,2.42,2.42,7.86,13.0,13,0.9456,13,23.0,True,Correctly Predicted Eliminated,True,6.976744186046512,4.698372093023256,True,Correctly Predicted Eliminated,True,True,0.5469276159921878,0.25,1.0
29,4,10.0,12,Jesse Metcalfe,21.0,Sharna Burgess,3.14,2.42,31.45,10.0,10,0.7097,12,20.0,False,Correctly Predicted Safe,True,6.976744186046512,5.058372093023256,False,Correctly Predicted Safe,True,False,0.47533104121322983,0.16666666666666666,0.9751980709610747
29,4,10.0,3,Nelly,21.0,Daniella Karagach,15.72,2.42,31.45,2.0,2,0.7097,7,12.0,False,Correctly Predicted Safe,True,6.976744186046512,11.348372093023256,False,Correctly Predicted Safe,True,False,0.6535695248779303,0.5833333333333334,0.5418532552531863
29,4,10.0,9,Jeannie Mai,21.0,Brandon Armstrong,5.24,2.42,31.45,6.0,6,0.7097,10,16.0,False,Correctly Predicted Safe,True,6.976744186046512,6.108372093023256,False,Correctly Predicted Safe,True,False,0.3980622927407039,0.08333333333333333,0.9028591112642095
29,5,1.0,6,Johnny Weir,29.0,Britt Stewart,2.93,2.69,32.22,11.0,11,0.7046,7,12.0,False,Correctly Predicted Safe,False,10.104529616724738,6.517264808362369,False,Correctly Predicted Safe,False,False,0.7002190416249374,0.45454545454545453,0.9918726718591263
29,5,2.0,1,Kaitlyn Bristowe,27.0,Artem Chigvintsev,10.74,2.69,32.22,3.0,3,0.7046,1,5.0,False,Correctly Predicted Safe,False,9.40766550522648,10.07383275261324,False,Correctly Predicted Safe,False,False,0.3595070901829409,0.09090909090909091,0.7273958686081949
29,5,3.0,2,Nev Schulman,26.0,Jenna Johnson,16.11,2.69,32.22,2.0,2,0.7046,2,5.0,False,Correctly Predicted Safe,False,9.059233449477352,12.584616724738677,False,Correctly Predicted Safe,False,False,0.3222373609568566,0.09090909090909091,0.5455469014561463
29,5,3.0,10,Monica Aldama,26.0,Valentin Chmerkovskiy,4.03,2.69,32.22,8.0,8,0.7046,5,11.0,False,Correctly Predicted Safe,False,9.059233449477352,6.544616724738676,False,Correctly Predicted Safe,False,False,0.8005695783757134,0.6363636363636364,0.9546224178801219
29,5,5.0,5,Skai Jackson,24.0,Alan Bersten,5.37,2.69,32.22,6.0,6,0.7046,6,11.0,False,Correctly Predicted Safe,False,8.362369337979095,6.866184668989547,False,Correctly Predicted Safe,False,False,0.3527711533619471,0.0,0.9092448357602438
29,5,5.0,4,Justina Machado,24.0,Sasha Farber,8.06,2.69,32.22,4.0,4,0.7046,4,9.0,False,Correctly Predicted Safe,False,8.362369337979095,8.211184668989548,False,Correctly Predicted Safe,False,False,0.3809826220409499,0.09090909090909091,0.8181510328479512
29,5,5.0,7,AJ McLean,24.0,Cheryl Burke,4.6,2.69,32.22,7.0,7,0.7046,8,12.0,False,Correctly Predicted Safe,False,8.362369337979095,6.481184668989547,False,Correctly Predicted Safe,False,False,0.47391342789624397,0.18181818181818182,0.935320013545547
29,5,5.0,3,Nelly,24.0,Daniella Karagach,32.22,2.69,32.22,1.0,1,0.7046,3,6.0,False,Correctly Predicted Safe,False,8.362369337979095,20.291184668989548,False,Correctly Predicted Safe,False,False,0.2723991632396707,0.18181818181818182,0.0
