season,week,weekly_rank,season_rank,celebrity_name,total_score,ballroom_partner,estimated_fan_percent,fan_percent_min,fan_percent_max,estimated_fan_rank_milp,inferred_fan_rank,certainty,computed_total_rank,rank_based_score,is_predicted_eliminated_rank,prediction_outcome_rank,is_week_prediction_correct_rank,judge_percent,percent_based_score,is_predicted_eliminated_percent,prediction_outcome_percent,is_week_prediction_correct_percent,is_actual_eliminated
29,6,1.0,7,AJ McLean,27.0,Cheryl Burke,3.31,3.01,33.11,10.0,10,0.699,5,11.0,False,Correctly Predicted Safe,True,10.074626865671641,6.692313432835821,False,Correctly Predicted Safe,True,False
29,6,1.0,1,Kaitlyn Bristowe,27.0,Artem Chigvintsev,16.56,3.01,33.11,2.0,2,0.699,1,3.0,False,Correctly Predicted Safe,True,10.074626865671641,13.317313432835821,False,Correctly Predicted Safe,True,False
29,6,1.0,10,Monica Aldama,27.0,Valentin Chmerkovskiy,5.52,3.01,33.11,6.0,6,0.699,3,7.0,False,Correctly Predicted Safe,True,10.074626865671641,7.7973134328358205,False,Correctly Predicted Safe,True,False
29,6,5.0,2,Nev Schulman,26.0,Jenna Johnson,33.11,3.01,33.11,1.0,1,0.699,2,6.0,False,Correctly Predicted Safe,True,9.701492537313433,21.405746268656717,False,Correctly Predicted Safe,True,False
29,6,6.0,9,Jeannie Mai,25.0,Brandon Armstrong,3.01,3.01,33.11,11.0,11,0.699,10,17.0,False,Correctly Predicted Safe,True,9.328358208955224,6.169179104477612,False,Correctly Predicted Safe,True,False
29,6,7.0,8,Chrishell Stause,24.0,Gleb Savchenko,3.68,3.01,33.11,9.0,9,0.699,9,16.0,False,Correctly Predicted Safe,True,8.955223880597014,6.317611940298507,False,Correctly Predicted Safe,True,False
29,6,7.0,3,Nelly,24.0,Daniella Karagach,8.28,3.01,33.11,4.0,4,0.699,6,11.0,False,Correctly Predicted Safe,True,8.955223880597014,8.617611940298506,False,Correctly Predicted Safe,True,False
29,6,9.0,6,Johnny Weir,22.0,Britt Stewart,6.62,3.01,33.11,5.0,5,0.699,7,14.0,False,Correctly Predicted Safe,True,8.208955223880597,7.414477611940299,False,Correctly Predicted Safe,True,False
29,6,10.0,11,Veron Davis,21.0,Peta Murgatroyd,4.14,3.01,16.56,8.0,8,0.8645,11,18.0,True,Correctly Predicted Eliminated,True,7.835820895522389,5.987910447761195,True,Correctly Predicted Eliminated,True,True
29,6,11.0,5,Skai Jackson,18.0,Alan Bersten,11.04,3.01,33.11,3.0,3,0.699,8,14.0,False,Correctly Predicted Safe,True,6.7164179104477615,8.87820895522388,False,Correctly Predicted Safe,True,False
29,7,1.0,2,Nev Schulman,30.0,Jenna Johnson,11.38,3.41,34.14,3.0,3,0.6927,1,4.0,False,Correctly Predicted Safe,False,11.538461538461538,11.45923076923077,False,Correctly Predicted Safe,False,False
29,7,2.0,5,Skai Jackson,27.0,Alan Bersten,4.27,3.41,34.14,8.0,8,0.6927,5,10.0,False,Correctly Predicted Safe,False,10.384615384615385,7.327307692307692,False,Correctly Predicted Safe,False,False
29,7,2.0,6,Johnny Weir,27.0,Britt Stewart,5.69,3.41,34.14,6.0,6,0.6927,4,8.0,False,Correctly Predicted Safe,False,10.384615384615385,8.037307692307692,False,Correctly Predicted Safe,False,False
29,7,2.0,3,Nelly,27.0,Daniella Karagach,8.54,3.41,34.14,4.0,4,0.6927,2,6.0,False,Correctly Predicted Safe,False,10.384615384615385,9.462307692307693,False,Correctly Predicted Safe,False,False
29,7,5.0,8,Chrishell Stause,26.0,Gleb Savchenko,4.88,3.41,34.14,7.0,7,0.6927,7,12.0,False,Correctly Predicted Safe,False,10.0,7.4399999999999995,False,Correctly Predicted Safe,False,False
29,7,5.0,4,Justina Machado,26.0,Sasha Farber,17.07,3.41,34.14,2.0,2,0.6927,3,7.0,False,Correctly Predicted Safe,False,10.0,13.535,False,Correctly Predicted Safe,False,False
29,7,5.0,7,AJ McLean,26.0,Cheryl Burke,3.79,3.41,34.14,9.0,9,0.6927,9,14.0,True,Incorrectly Predicted Eliminated,False,10.0,6.895,True,Incorrectly Predicted Eliminated,False,False
29,7,8.0,9,Jeannie Mai,25.0,Brandon Armstrong,6.83,3.41,17.07,5.0,5,0.8634,8,13.0,False,Incorrectly Predicted Safe,False,9.615384615384617,8.22269230769231,False,Incorrectly Predicted Safe,False,True
29,7,9.0,1,Kaitlyn Bristowe,24.0,Artem Chigvintsev,34.14,3.41,34.14,1.0,1,0.6927,6,10.0,False,Correctly Predicted Safe,False,9.230769230769232,21.685384615384617,False,Correctly Predicted Safe,False,False
29,7,10.0,10,Monica Aldama,22.0,Valentin Chmerkovskiy,3.41,3.41,34.14,10.0,10,0.6927,10,20.0,True,Correctly Predicted Eliminated,False,8.461538461538462,5.935769230769231,True,Correctly Predicted Eliminated,False,True
29,8,1.0,6,Johnny Weir,30.0,Britt Stewart,6.13,4.6,36.79,6.0,6,0.6781,3,7.0,False,Correctly Predicted Safe,False,13.513537862230383,9.82176893111519,False,Correctly Predicted Safe,False,False
29,8,1.0,2,Nev Schulman,30.0,Jenna Johnson,9.2,4.6,36.79,4.0,4,0.6781,1,5.0,False,Correctly Predicted Safe,False,13.513537862230383,11.356768931115191,False,Correctly Predicted Safe,False,False
29,8,3.0,4,Justina Machado,28.9998,Sasha Farber,7.36,4.6,36.79,5.0,5,0.6781,4,8.0,False,Correctly Predicted Safe,False,13.062996509903623,10.211498254951811,False,Correctly Predicted Safe,False,False
29,8,4.0,1,Kaitlyn Bristowe,28.0,Artem Chigvintsev,36.79,4.6,36.79,1.0,1,0.6781,2,5.0,False,Correctly Predicted Safe,False,12.61263533808169,24.701317669040844,False,Correctly Predicted Safe,False,False
29,8,5.0,8,Chrishell Stause,27.0,Gleb Savchenko,5.26,4.6,9.2,7.0,7,0.954,7,12.0,False,Incorrectly Predicted Safe,False,12.162184076007344,8.711092038003672,False,Incorrectly Predicted Safe,False,True
29,8,5.0,7,AJ McLean,27.0,Cheryl Burke,4.6,4.6,36.79,8.0,8,0.6781,8,13.0,True,Incorrectly Predicted Eliminated,False,12.162184076007344,8.381092038003672,True,Incorrectly Predicted Eliminated,False,False
29,8,7.0,5,Skai Jackson,26.9998,Alan Bersten,12.26,4.6,36.79,3.0,3,0.6781,5,10.0,False,Correctly Predicted Safe,False,12.16209398575493,12.211046992877465,False,Correctly Predicted Safe,False,False
29,8,8.0,3,Nelly,24.0,Daniella Karagach,18.4,4.6,36.79,2.0,2,0.6781,6,10.0,False,Correctly Predicted Safe,False,10.810830289784306,14.605415144892152,False,Correctly Predicted Safe,False,False
29,9,1.0,6,Johnny Weir,30.0,Britt Stewart,7.71,5.51,38.57,5.0,5,0.6694,3,6.0,False,Correctly Predicted Safe,True,15.544105882304176,11.627052941152089,False,Correctly Predicted Safe,True,False
29,9,1.0,1,Kaitlyn Bristowe,30.0,Artem Chigvintsev,9.64,5.51,38.57,4.0,4,0.6694,1,5.0,False,Correctly Predicted Safe,True,15.544105882304176,12.592052941152089,False,Correctly Predicted Safe,True,False
29,9,3.0,5,Skai Jackson,28.9998,Alan Bersten,5.51,5.51,38.57,7.0,7,0.6694,6,10.0,False,Correctly Predicted Safe,True,15.025865392188157,10.267932696094078,False,Correctly Predicted Safe,True,False
29,9,3.0,2,Nev Schulman,28.9998,Jenna Johnson,19.28,5.51,38.57,2.0,2,0.6694,2,5.0,False,Correctly Predicted Safe,True,15.025865392188157,17.15293269609408,False,Correctly Predicted Safe,True,False
29,9,5.0,4,Justina Machado,25.9998,Sasha Farber,12.86,5.51,38.57,3.0,3,0.6694,4,8.0,False,Correctly Predicted Safe,True,13.471454803957739,13.16572740197887,False,Correctly Predicted Safe,True,False
29,9,6.0,7,AJ McLean,24.9998,Cheryl Burke,6.43,5.51,19.28,6.0,6,0.8623,7,12.0,True,Correctly Predicted Eliminated,True,12.953317941214266,9.691658970607133,True,Correctly Predicted Eliminated,True,True
29,9,7.0,3,Nelly,24.0,Daniella Karagach,38.57,5.51,38.57,1.0,1,0.6694,5,8.0,False,Correctly Predicted Safe,True,12.43528470584334,25.50264235292167,False,Correctly Predicted Safe,True,False
29,10,1.0,2,Nev Schulman,30.0,Jenna Johnson,13.61,6.8,40.82,3.0,3,0.6599,2,4.0,False,Correctly Predicted Safe,True,17.24137931034483,15.425689655172414,False,Correctly Predicted Safe,True,False
29,10,1.0,1,Kaitlyn Bristowe,30.0,Artem Chigvintsev,20.41,6.8,40.82,2.0,2,0.6599,1,3.0,False,Correctly Predicted Safe,True,17.24137931034483,18.825689655172415,False,Correctly Predicted Safe,True,False
29,10,3.0,4,Justina Machado,29.0,Sasha Farber,10.2,6.8,40.82,4.0,4,0.6599,3,7.0,False,Correctly Predicted Safe,True,16.666666666666664,13.433333333333332,False,Correctly Predicted Safe,True,False
29,10,4.0,5,Skai Jackson,28.5,Alan Bersten,8.16,8.16,20.41,5.0,5,0.8776,5,9.0,True,Correctly Predicted Eliminated,True,16.379310344827587,12.269655172413794,True,Correctly Predicted Eliminated,True,True
29,10,4.0,6,Johnny Weir,28.5,Britt Stewart,6.8,6.8,10.2,6.0,6,0.966,6,10.0,True,Correctly Predicted Eliminated,True,16.379310344827587,11.589655172413794,True,Correctly Predicted Eliminated,True,True
29,10,6.0,3,Nelly,28.0,Daniella Karagach,40.82,6.8,40.82,1.0,1,0.6599,4,7.0,False,Correctly Predicted Safe,True,16.091954022988507,28.455977011494255,False,Correctly Predicted Safe,True,False
29,11,1.0,4,Justina Machado,30.0,Sasha Farber,12.0,12.0,12.0,4.0,4,1.0,3,5.0,True,Correctly Predicted Eliminated,True,25.31645569620253,18.658227848101266,True,Correctly Predicted Eliminated,False,True
29,11,1.0,2,Nev Schulman,30.0,Jenna Johnson,16.0,16.0,16.0,3.0,3,1.0,2,4.0,True,Correctly Predicted Eliminated,True,25.31645569620253,20.658227848101266,True,Correctly Predicted Eliminated,False,True
29,11,1.0,1,Kaitlyn Bristowe,30.0,Artem Chigvintsev,24.0,24.0,24.0,2.0,2,1.0,1,3.0,False,Correctly Predicted Safe,True,25.31645569620253,24.658227848101266,True,Incorrectly Predicted Eliminated,False,False
29,11,4.0,3,Nelly,28.5,Daniella Karagach,48.0,48.0,48.0,1.0,1,1.0,4,5.0,True,Correctly Predicted Eliminated,True,24.050632911392405,36.0253164556962,False,Incorrectly Predicted Safe,False,True
30,2,1.0,4,Amanda Kloots,60.0,Alan Bersten,6.03,2.01,30.14,5.0,5,0.7187,2,6.0,False,Correctly Predicted Safe,True,7.989347536617843,7.009673768308922,False,Correctly Predicted Safe,True,False
30,2,1.0,2,JoJo Siwa,60.0,Jenna Johnson,10.05,2.01,30.14,3.0,3,0.7187,1,4.0,False,Correctly Predicted Safe,True,7.989347536617843,9.019673768308921,False,Correctly Predicted Safe,True,False
30,2,3.0,11,Melanie C,57.0,Gleb Savchenko,2.01,2.01,30.14,15.0,15,0.7187,9,18.0,False,Correctly Predicted Safe,True,7.589880159786951,4.799940079893475,False,Correctly Predicted Safe,True,False
30,2,4.0,5,Suni Lee,56.0,Sasha Farber,5.02,2.01,30.14,6.0,6,0.7187,3,10.0,False,Correctly Predicted Safe,True,7.456724367509987,6.238362183754994,False,Correctly Predicted Safe,True,False
30,2,5.0,6,Melora Hardin,53.0,Artem Chigvintsev,4.31,2.01,30.14,7.0,7,0.7187,4,12.0,False,Correctly Predicted Safe,True,7.057256990679095,5.683628495339548,False,Correctly Predicted Safe,True,False
30,2,9.0,7,Jimmie Allen,49.0,Emma Slater,7.53,2.01,30.14,4.0,4,0.7187,6,13.0,False,Correctly Predicted Safe,True,6.524633821571238,7.027316910785619,False,Correctly Predicted Safe,True,False
30,2,6.0,8,Olivia Jade,52.0,Valentin Chmerkovskiy,3.35,2.01,30.14,9.0,9,0.7187,7,15.0,False,Correctly Predicted Safe,True,6.92410119840213,5.137050599201065,False,Correctly Predicted Safe,True,False
30,2,7.0,9,"Mike ""The Miz"" Mizanin",50.0,Witney Carson,2.74,2.01,30.14,11.0,11,0.7187,10,18.0,False,Correctly Predicted Safe,True,6.657789613848203,4.698894806924102,False,Correctly Predicted Safe,True,False
30,2,13.0,1,Iman Shumpert,46.0,Daniella Karagach,15.07,2.01,30.14,2.0,2,0.7187,8,15.0,False,Correctly Predicted Safe,True,6.125166444740346,10.597583222370172,False,Correctly Predicted Safe,True,False
30,2,11.0,3,Cody Rigsby,48.0,Cheryl Burke,30.14,2.01,30.14,1.0,1,0.7187,5,12.0,False,Correctly Predicted Safe,True,6.391478029294275,18.26573901464714,False,Correctly Predicted Safe,True,False
30,2,9.0,14,Christine Chiu,49.0,Pasha Pashkov,2.15,2.01,30.14,14.0,14,0.7187,14,23.0,False,Correctly Predicted Safe,True,6.524633821571238,4.337316910785619,False,Correctly Predicted Safe,True,False
30,2,7.0,10,Kenya Moore,50.0,Brandon Armstrong,2.51,2.01,30.14,12.0,12,0.7187,11,19.0,False,Correctly Predicted Safe,True,6.657789613848203,4.583894806924102,False,Correctly Predicted Safe,True,False
30,2,12.0,13,Brian Austin Green,47.0,Sharna Burgess,3.01,2.01,30.14,10.0,10,0.7187,13,22.0,False,Correctly Predicted Safe,True,6.25832223701731,4.634161118508655,False,Correctly Predicted Safe,True,False
30,2,13.0,12,Matt James,46.0,Lindsay Arnold,3.77,2.01,30.14,8.0,8,0.7187,12,21.0,False,Correctly Predicted Safe,True,6.125166444740346,4.947583222370173,False,Correctly Predicted Safe,True,False
30,2,15.0,15,Martin Kove,28.0,Britt Stewart,2.32,2.01,30.14,13.0,13,0.7187,15,28.0,True,Correctly Predicted Eliminated,True,3.7283621837549936,3.0241810918774967,True,Correctly Predicted Eliminated,True,True
30,3,1.0,8,Olivia Jade,24.0,Valentin Chmerkovskiy,3.08,2.2,30.75,10.0,10,0.7144,4,11.0,False,Correctly Predicted Safe,False,8.053691275167784,5.566845637583892,False,Correctly Predicted Safe,False,False
30,3,1.0,2,JoJo Siwa,24.0,Jenna Johnson,7.69,2.2,30.75,4.0,4,0.7144,1,5.0,False,Correctly Predicted Safe,False,8.053691275167784,7.871845637583892,False,Correctly Predicted Safe,False,False
30,3,1.0,4,Amanda Kloots,24.0,Alan Bersten,4.39,2.2,30.75,7.0,7,0.7144,2,8.0,False,Correctly Predicted Safe,False,8.053691275167784,6.2218456375838915,False,Correctly Predicted Safe,False,False
30,3,4.0,6,Melora Hardin,23.0,Artem Chigvintsev,3.84,2.2,30.75,8.0,8,0.7144,5,12.0,False,Correctly Predicted Safe,False,7.718120805369128,5.779060402684564,False,Correctly Predicted Safe,False,False
30,3,5.0,9,"Mike ""The Miz"" Mizanin",22.0,Witney Carson,2.37,2.2,30.75,13.0,13,0.7144,11,18.0,False,Correctly Predicted Safe,False,7.38255033557047,4.876275167785235,False,Correctly Predicted Safe,False,False
30,3,5.0,11,Melanie C,22.0,Gleb Savchenko,2.56,2.2,30.75,12.0,12,0.7144,10,17.0,False,Correctly Predicted Safe,False,7.38255033557047,4.971275167785235,False,Correctly Predicted Safe,False,False
30,3,7.0,5,Suni Lee,21.0,Sasha Farber,10.25,2.2,30.75,3.0,3,0.7144,3,10.0,False,Correctly Predicted Safe,False,7.046979865771812,8.648489932885905,False,Correctly Predicted Safe,False,False
30,3,7.0,14,Christine Chiu,21.0,Pasha Pashkov,2.2,2.2,3.84,14.0,14,0.9835,13,21.0,False,Incorrectly Predicted Safe,False,7.046979865771812,4.6234899328859065,False,Incorrectly Predicted Safe,False,True
30,3,7.0,10,Kenya Moore,21.0,Brandon Armstrong,5.13,2.2,30.75,6.0,6,0.7144,6,13.0,False,Correctly Predicted Safe,False,7.046979865771812,6.088489932885906,False,Correctly Predicted Safe,False,False
30,3,10.0,12,Matt James,20.0,Lindsay Arnold,3.42,2.2,30.75,9.0,9,0.7144,12,19.0,False,Correctly Predicted Safe,False,6.7114093959731544,5.065704697986577,False,Correctly Predicted Safe,False,False
30,3,10.0,7,Jimmie Allen,20.0,Emma Slater,6.15,2.2,30.75,5.0,5,0.7144,8,15.0,False,Correctly Predicted Safe,False,6.7114093959731544,6.430704697986577,False,Correctly Predicted Safe,False,False
30,3,12.0,13,Brian Austin Green,19.0,Sharna Burgess,2.8,2.2,30.75,11.0,11,0.7144,14,23.0,True,Incorrectly Predicted Eliminated,False,6.375838926174497,4.587919463087248,True,Incorrectly Predicted Eliminated,False,False
30,3,12.0,1,Iman Shumpert,19.0,Daniella Karagach,15.38,2.2,30.75,2.0,2,0.7144,7,14.0,False,Correctly Predicted Safe,False,6.375838926174497,10.877919463087249,False,Correctly Predicted Safe,False,False
30,3,14.0,3,Cody Rigsby,18.0,Cheryl Burke,30.75,2.2,30.75,1.0,1,0.7144,9,15.0,False,Correctly Predicted Safe,False,6.0402684563758395,18.39513422818792,False,Correctly Predicted Safe,False,False
30,4,1.0,6,Melora Hardin,36.5,Artem Chigvintsev,3.49,2.42,31.45,9.0,9,0.7097,3,10.0,False,Correctly Predicted Safe,True,8.752997601918464,6.121498800959232,False,Correctly Predicted Safe,False,False
30,4,2.0,8,Olivia Jade,35.0,Valentin Chmerkovskiy,2.62,2.42,31.45,12.0,12,0.7097,8,14.0,False,Correctly Predicted Safe,True,8.393285371702639,5.50664268585132,False,Correctly Predicted Safe,False,False
30,4,2.0,2,JoJo Siwa,35.0,Jenna Johnson,10.48,2.42,31.45,3.0,3,0.7097,1,5.0,False,Correctly Predicted Safe,True,8.393285371702639,9.43664268585132,False,Correctly Predicted Safe,False,False
30,4,4.0,5,Suni Lee,34.0,Sasha Farber,5.24,2.42,31.45,6.0,6,0.7097,4,10.0,False,Correctly Predicted Safe,True,8.15347721822542,6.69673860911271,False,Correctly Predicted Safe,False,False
30,4,4.0,4,Amanda Kloots,34.0,Alan Bersten,7.86,2.42,31.45,4.0,4,0.7097,2,8.0,False,Correctly Predicted Safe,True,8.15347721822542,8.00673860911271,False,Correctly Predicted Safe,False,False
30,4,6.0,11,Melanie C,33.0,Gleb Savchenko,2.86,2.42,31.45,11.0,11,0.7097,9,17.0,False,Correctly Predicted Safe,True,7.913669064748201,5.386834532374101,True,Incorrectly Predicted Eliminated,False,False
30,4,7.0,9,"Mike ""The Miz"" Mizanin",32.5,Witney Carson,3.14,2.42,31.45,10.0,10,0.7097,10,17.0,False,Correctly Predicted Safe,True,7.793764988009593,5.466882494004796,False,Correctly Predicted Safe,False,False
30,4,7.0,7,Jimmie Allen,32.5,Emma Slater,6.29,2.42,31.45,5.0,5,0.7097,6,12.0,False,Correctly Predicted Safe,True,7.793764988009593,7.041882494004796,False,Correctly Predicted Safe,False,False
30,4,9.0,1,Iman Shumpert,31.5,Daniella Karagach,31.45,2.42,31.45,1.0,1,0.7097,5,10.0,False,Correctly Predicted Safe,True,7.553956834532374,19.501978417266187,False,Correctly Predicted Safe,False,False
30,4,10.0,10,Kenya Moore,29.5,Brandon Armstrong,3.93,2.42,31.45,8.0,8,0.7097,11,18.0,False,Correctly Predicted Safe,True,7.074340527577938,5.502170263788969,False,Correctly Predicted Safe,False,False
30,4,11.0,3,Cody Rigsby,29.0,Cheryl Burke,15.72,2.42,31.45,2.0,2,0.7097,7,13.0,False,Correctly Predicted Safe,True,6.954436450839328,11.337218225419665,False,Correctly Predicted Safe,False,False
30,4,12.0,12,Matt James,28.5,Lindsay Arnold,4.49,2.42,31.45,7.0,7,0.7097,12,19.0,True,Correctly Predicted Eliminated,True,6.83453237410072,5.66226618705036,False,Incorrectly Predicted Safe,False,True
30,4,13.0,13,Brian Austin Green,26.0,Sharna Burgess,2.42,2.42,31.45,13.0,13,0.7097,13,26.0,True,Correctly Predicted Eliminated,True,6.235011990407674,4.327505995203837,True,Correctly Predicted Eliminated,False,True
30,5,1.0,2,JoJo Siwa,40.0,Jenna Johnson,11.04,3.01,33.11,3.0,3,0.699,1,4.0,False,Correctly Predicted Safe,True,10.38961038961039,10.714805194805194,False,Correctly Predicted Safe,True,False
30,5,2.0,4,Amanda Kloots,39.0,Alan Bersten,6.62,3.01,33.11,5.0,5,0.699,2,7.0,False,Correctly Predicted Safe,True,10.129870129870131,8.374935064935066,False,Correctly Predicted Safe,True,False
30,5,3.0,6,Melora Hardin,36.0,Artem Chigvintsev,4.14,3.01,33.11,8.0,8,0.699,4,11.0,False,Correctly Predicted Safe,True,9.35064935064935,6.7453246753246745,False,Correctly Predicted Safe,True,False
30,5,3.0,5,Suni Lee,36.0,Sasha Farber,4.73,3.01,33.11,7.0,7,0.699,3,10.0,False,Correctly Predicted Safe,True,9.35064935064935,7.040324675324675,False,Correctly Predicted Safe,True,False
30,5,3.0,11,Melanie C,36.0,Gleb Savchenko,3.01,3.01,3.68,11.0,11,0.9933,10,14.0,True,Correctly Predicted Eliminated,True,9.35064935064935,6.180324675324675,True,Correctly Predicted Eliminated,True,True
30,5,3.0,8,Olivia Jade,36.0,Valentin Chmerkovskiy,3.31,3.01,33.11,10.0,10,0.699,8,13.0,False,Correctly Predicted Safe,True,9.35064935064935,6.330324675324675,False,Correctly Predicted Safe,True,False
30,5,3.0,10,Kenya Moore,36.0,Brandon Armstrong,3.68,3.01,33.11,9.0,9,0.699,6,12.0,False,Correctly Predicted Safe,True,9.35064935064935,6.515324675324675,False,Correctly Predicted Safe,True,False
30,5,8.0,7,Jimmie Allen,34.0,Emma Slater,5.52,3.01,33.11,6.0,6,0.699,11,14.0,False,Correctly Predicted Safe,True,8.831168831168831,7.1755844155844155,False,Correctly Predicted Safe,True,False
30,5,9.0,9,"Mike ""The Miz"" Mizanin",32.0,Witney Carson,8.28,3.01,33.11,4.0,4,0.699,9,13.0,False,Correctly Predicted Safe,True,8.311688311688311,8.295844155844154,False,Correctly Predicted Safe,True,False
30,5,9.0,3,Cody Rigsby,32.0,Cheryl Burke,16.56,3.01,33.11,2.0,2,0.699,5,11.0,False,Correctly Predicted Safe,True,8.311688311688311,12.435844155844155,False,Correctly Predicted Safe,True,False
30,5,11.0,1,Iman Shumpert,28.0,Daniella Karagach,33.11,3.01,33.11,1.0,1,0.699,7,12.0,False,Correctly Predicted Safe,True,7.2727272727272725,20.191363636363636,False,Correctly Predicted Safe,True,False
30,6,1.0,1,Iman Shumpert,40.0,Daniella Karagach,17.07,3.41,34.14,2.0,2,0.6927,1,3.0,False,Correctly Predicted Safe,True,10.989010989010989,14.029505494505495,False,Correctly Predicted Safe,True,False
30,6,1.0,2,JoJo Siwa,40.0,Jenna Johnson,11.38,3.41,34.14,3.0,3,0.6927,2,4.0,False,Correctly Predicted Safe,True,10.989010989010989,11.184505494505494,False,Correctly Predicted Safe,True,False
30,6,3.0,7,Jimmie Allen,38.0,Emma Slater,4.88,3.41,34.14,7.0,7,0.6927,5,10.0,False,Correctly Predicted Safe,True,10.43956043956044,7.65978021978022,False,Correctly Predicted Safe,True,False
30,6,3.0,4,Amanda Kloots,38.0,Alan Bersten,5.69,3.41,34.14,6.0,6,0.6927,4,9.0,False,Correctly Predicted Safe,True,10.43956043956044,8.06478021978022,False,Correctly Predicted Safe,True,False
30,6,5.0,5,Suni Lee,36.0,Sasha Farber,6.83,3.41,34.14,5.0,5,0.6927,6,10.0,False,Correctly Predicted Safe,True,9.89010989010989,8.360054945054944,False,Correctly Predicted Safe,True,False
30,6,5.0,3,Cody Rigsby,36.0,Cheryl Burke,34.14,3.41,34.14,1.0,1,0.6927,3,6.0,False,Correctly Predicted Safe,True,9.89010989010989,22.015054945054946,False,Correctly Predicted Safe,True,False
30,6,5.0,8,Olivia Jade,36.0,Valentin Chmerkovskiy,4.27,3.41,34.14,8.0,8,0.6927,8,13.0,False,Correctly Predicted Safe,True,9.89010989010989,7.080054945054945,False,Correctly Predicted Safe,True,False
30,6,8.0,6,Melora Hardin,34.0,Artem Chigvintsev,8.54,3.41,34.14,4.0,4,0.6927,7,12.0,False,Correctly Predicted Safe,True,9.340659340659341,8.940329670329671,False,Correctly Predicted Safe,True,False
30,6,8.0,9,"Mike ""The Miz"" Mizanin",34.0,Witney Carson,3.41,3.41,34.14,10.0,10,0.6927,9,18.0,False,Correctly Predicted Safe,True,9.340659340659341,6.375329670329671,False,Correctly Predicted Safe,True,False
30,6,10.0,10,Kenya Moore,32.0,Brandon Armstrong,3.79,3.41,34.14,9.0,9,0.6927,10,19.0,True,Correctly Predicted Eliminated,True,8.791208791208792,6.2906043956043955,True,Correctly Predicted Eliminated,True,True
30,7,1.0,8,Olivia Jade,42.0,Valentin Chmerkovskiy,5.05,3.93,35.35,7.0,7,0.6858,3,8.0,False,Correctly Predicted Safe,True,12.844036697247708,8.947018348623853,False,Correctly Predicted Safe,False,False
30,7,2.0,2,JoJo Siwa,39.0,Jenna Johnson,11.78,3.93,35.35,3.0,3,0.6858,1,5.0,False,Correctly Predicted Safe,True,11.926605504587156,11.853302752293578,False,Correctly Predicted Safe,False,False
30,7,3.0,6,Melora Hardin,38.0,Artem Chigvintsev,4.42,3.93,35.35,8.0,8,0.6858,6,11.0,False,Correctly Predicted Safe,True,11.62079510703364,8.020397553516819,False,Correctly Predicted Safe,False,False
30,7,3.0,7,Jimmie Allen,38.0,Emma Slater,3.93,3.93,35.35,9.0,9,0.6858,8,12.0,False,Correctly Predicted Safe,True,11.62079510703364,7.77539755351682,True,Incorrectly Predicted Eliminated,False,False
30,7,5.0,3,Cody Rigsby,36.0,Cheryl Burke,35.35,3.93,35.35,1.0,1,0.6858,2,6.0,False,Correctly Predicted Safe,True,11.009174311926607,23.179587155963304,False,Correctly Predicted Safe,False,False
30,7,6.0,5,Suni Lee,34.0,Sasha Farber,8.84,3.93,35.35,4.0,4,0.6858,5,10.0,False,Correctly Predicted Safe,True,10.397553516819572,9.618776758409787,False,Correctly Predicted Safe,False,False
30,7,6.0,1,Iman Shumpert,34.0,Daniella Karagach,7.07,3.93,35.35,5.0,5,0.6858,7,11.0,False,Correctly Predicted Safe,True,10.397553516819572,8.733776758409785,False,Correctly Predicted Safe,False,False
30,7,6.0,4,Amanda Kloots,34.0,Alan Bersten,17.67,3.93,35.35,2.0,2,0.6858,4,8.0,False,Correctly Predicted Safe,True,10.397553516819572,14.033776758409786,False,Correctly Predicted Safe,False,False
30,7,9.0,9,"Mike ""The Miz"" Mizanin",32.0,Witney Carson,5.89,3.93,35.35,6.0,6,0.6858,9,15.0,True,Correctly Predicted Eliminated,True,9.785932721712538,7.837966360856269,False,Incorrectly Predicted Safe,False,True
30,8,1.0,6,Melora Hardin,42.0,Artem Chigvintsev,5.26,4.6,36.79,7.0,7,0.6781,4,8.0,False,Correctly Predicted Safe,True,13.636363636363635,9.448181818181817,True,Incorrectly Predicted Eliminated,False,False
30,8,1.0,5,Suni Lee,42.0,Sasha Farber,7.36,4.6,36.79,5.0,5,0.6781,2,6.0,False,Correctly Predicted Safe,True,13.636363636363635,10.498181818181818,False,Correctly Predicted Safe,False,False
30,8,1.0,4,Amanda Kloots,42.0,Alan Bersten,6.13,4.6,36.79,6.0,6,0.6781,3,7.0,False,Correctly Predicted Safe,True,13.636363636363635,9.883181818181818,False,Correctly Predicted Safe,False,False
30,8,4.0,2,JoJo Siwa,41.0,Jenna Johnson,36.79,4.6,36.79,1.0,1,0.6781,1,5.0,False,Correctly Predicted Safe,True,13.311688311688311,25.050844155844153,False,Correctly Predicted Safe,False,False
30,8,5.0,3,Cody Rigsby,38.0,Cheryl Burke,12.26,4.6,36.79,3.0,3,0.6781,5,8.0,False,Correctly Predicted Safe,True,12.337662337662337,12.298831168831168,False,Correctly Predicted Safe,False,False
30,8,6.0,8,Olivia Jade,36.0,Valentin Chmerkovskiy,4.6,4.6,12.26,8.0,8,0.9233,8,14.0,True,Correctly Predicted Eliminated,True,11.688311688311687,8.144155844155843,True,Correctly Predicted Eliminated,False,True
